employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future
E06383,2,2024-07-08,True,3.03,3.67,2.79,3.09,1.7,1.6,2.23,3.61
E06383,3,2024-09-22,True,2.07,2.61,2.95,2.87,1.89,2.16,1.04,4.18
E06383,4,2025-01-28,True,1.69,3.06,2.47,3.39,1.0,2.87,1.0,4.36
E06383,5,2025-08-03,True,2.72,3.33,3.62,4.38,1.3,2.26,3.1,5.0
E06384,1,2024-03-04,True,3.67,4.11,3.24,3.36,3.42,3.05,3.52,4.57
E06384,2,2024-06-25,True,3.51,4.26,3.62,3.82,3.75,2.26,3.8,5.0
E06384,3,2024-10-30,True,3.6,4.01,4.82,3.26,4.8,2.96,4.18,4.85
E06384,4,2025-02-08,True,3.25,4.63,3.33,3.63,4.58,3.88,3.79,3.53
E06384,5,2025-08-07,True,3.5,5.0,3.73,4.4,3.54,3.52,2.81,3.49
E06385,1,2024-02-29,True,5.0,3.21,3.67,4.43,3.06,2.16,2.23,2.64
E06385,2,2024-06-25,True,4.31,3.43,2.9,3.9,2.99,2.29,2.18,3.21
E06385,3,2024-09-24,True,3.62,2.93,3.34,3.87,3.21,2.73,2.69,4.18
E06385,4,2025-01-31,True,4.41,3.88,2.87,4.34,2.03,2.27,2.11,4.03
E06385,5,2025-07-28,True,3.3,3.54,3.05,3.69,3.13,2.95,2.39,2.73
E06386,1,2024-03-06,True,4.6,3.43,2.66,3.88,3.99,3.41,2.96,3.85
E06386,2,2024-07-05,True,4.96,3.3,2.96,3.1,3.55,3.48,2.99,3.49
E06386,3,2024-09-14,True,4.22,3.74,2.66,3.9,3.04,2.97,3.84,4.75
E06386,4,2025-02-07,True,4.34,4.13,3.44,3.37,3.82,2.99,3.54,5.0
E06386,5,2025-07-30,True,4.57,4.24,3.21,3.91,3.01,4.28,3.15,4.63
E06387,1,2024-03-07,True,1.63,1.89,2.77,3.04,2.65,2.07,2.24,3.38
E06387,2,2024-06-27,True,2.25,2.22,2.97,2.77,3.77,2.79,2.44,3.31
E06387,3,2024-10-18,True,1.55,2.59,2.57,2.62,2.89,2.82,3.18,2.57
E06387,4,2025-01-25,True,1.45,3.02,3.35,3.15,3.44,2.67,3.85,3.82
E06387,5,2025-08-04,True,1.0,3.01,4.2,3.03,3.49,2.13,3.6,4.48
E06388,1,2024-03-02,False,,,,,,,,
E06388,2,2024-07-05,True,4.59,4.05,4.1,3.86,2.7,5.0,4.0,3.45
E06388,3,2024-10-18,True,4.16,4.24,4.32,3.55,2.71,3.92,3.24,3.06
E06388,4,2025-02-06,True,4.26,5.0,4.11,3.03,3.39,4.93,3.61,1.67
E06388,5,2025-08-07,True,5.0,3.99,5.0,4.01,4.1,4.34,4.13,1.5
E06389,1,2024-03-08,False,,,,,,,,
E06389,2,2024-07-02,True,2.05,2.3,2.51,3.43,2.68,2.33,1.59,2.5
E06389,3,2024-09-16,True,1.86,3.0,1.67,3.52,1.64,1.8,2.76,2.75
E06389,4,2025-01-25,True,2.14,2.75,1.71,1.97,1.42,1.0,2.3,3.94
E06389,5,2025-08-07,True,2.74,3.11,2.13,1.88,1.5,1.0,2.42,3.65
E06390,1,2024-02-27,True,3.93,4.29,2.98,3.68,3.12,2.13,3.58,4.01
E06390,2,2024-07-05,True,3.62,4.68,3.79,4.37,4.6,2.49,3.81,2.67
E06390,3,2024-09-06,False,,,,,,,,
E06390,4,2025-02-03,False,,,,,,,,
E06390,5,2025-07-30,False,,,,,,,,
E06391,1,2024-02-23,True,2.71,3.34,2.57,3.14,2.34,1.7,1.5,2.66
E06391,2,2024-07-08,True,2.84,3.79,2.74,2.61,2.09,1.54,1.14,3.89
E06391,3,2024-10-14,False,,,,,,,,
E06391,4,2025-02-01,True,3.24,3.14,3.03,3.27,3.61,2.21,1.9,4.17
E06391,5,2025-08-03,True,2.3,1.85,3.16,3.66,3.25,2.74,1.62,3.88
E06393,1,2024-02-27,False,,,,,,,,
E06393,2,2024-07-08,True,3.41,4.72,4.61,3.85,3.8,3.45,4.66,3.48
E06393,3,2024-09-29,True,3.55,5.0,4.75,3.79,2.7,3.58,4.15,4.45
E06393,4,2025-01-30,True,2.7,4.81,3.54,3.31,3.28,3.7,4.0,4.82
E06393,5,2025-08-08,False,,,,,,,,
E06394,1,2024-02-23,True,4.26,3.89,4.35,3.28,4.06,2.78,4.8,4.67
E06394,2,2024-06-27,True,4.87,4.28,5.0,2.93,4.86,4.5,5.0,4.82
E06394,3,2024-09-19,True,5.0,3.45,5.0,2.84,4.18,3.98,3.55,4.03
E06394,4,2025-02-05,False,,,,,,,,
E06394,5,2025-08-08,True,3.41,3.44,3.98,3.23,4.32,2.88,3.57,4.13
E06395,1,2024-02-23,True,4.48,2.93,4.55,4.15,3.92,3.15,2.95,4.07
E06395,2,2024-06-30,True,5.0,3.16,5.0,3.08,4.75,3.14,2.64,4.31
E06395,3,2024-09-25,True,4.49,3.95,4.66,4.51,4.41,2.46,2.2,4.93
E06395,4,2025-01-26,True,3.99,2.99,4.45,3.49,3.98,3.0,2.04,4.96
E06395,5,2025-08-05,True,3.81,4.0,4.32,3.47,4.7,3.31,3.28,4.3
E06396,1,2024-03-06,True,3.16,3.94,2.4,4.91,2.62,3.32,3.83,2.8
E06396,2,2024-06-28,True,2.77,3.71,1.69,5.0,2.17,3.55,3.68,2.18
E06396,3,2024-10-16,True,2.83,4.11,2.06,3.78,1.71,2.72,3.12,2.94
E06396,4,2025-01-28,True,1.99,3.82,2.37,3.84,1.65,2.63,3.92,2.94
E06396,5,2025-08-06,True,3.07,2.93,2.17,3.07,2.27,1.75,4.52,2.2
E06397,1,2024-03-08,True,3.51,3.07,3.26,1.67,3.19,3.93,2.39,4.05
E06397,2,2024-07-05,True,3.45,2.28,3.2,2.53,3.38,3.3,1.78,2.86
E06397,3,2024-10-14,True,2.36,1.34,2.66,2.94,4.67,2.4,1.95,2.86
E06397,4,2025-02-04,True,2.27,1.0,3.1,3.83,3.46,3.12,1.2,2.92
E06397,5,2025-07-25,True,2.94,1.85,3.54,3.87,3.29,2.86,1.0,2.61
E06398,1,2024-02-26,True,4.61,4.31,4.79,4.45,4.47,3.53,4.28,4.33
E06398,2,2024-06-25,True,3.97,4.85,4.51,4.32,4.56,4.04,4.54,3.33
E06398,3,2024-09-27,True,4.67,4.4,4.87,4.14,3.81,4.27,4.71,3.15
E06398,4,2025-02-06,True,4.49,4.35,5.0,4.61,4.68,4.02,4.9,4.43
E06398,5,2025-08-02,True,5.0,4.41,4.78,5.0,4.72,3.4,4.5,3.59
E06400,1,2024-03-06,True,2.6,1.71,3.31,1.77,2.41,2.39,1.21,3.19
E06400,2,2024-07-01,True,2.47,1.66,2.99,2.85,3.1,2.88,1.0,3.14
E06400,3,2024-09-29,True,4.03,2.41,3.78,2.54,3.8,2.7,1.0,2.25
E06400,4,2025-02-06,True,3.13,2.3,3.4,2.82,3.47,3.63,1.0,3.13
E06400,5,2025-07-25,True,3.53,1.41,3.9,3.21,2.82,3.81,1.23,3.17
E06401,1,2024-02-29,True,3.01,3.09,3.69,4.51,2.64,3.36,3.54,3.31
E06401,2,2024-06-26,True,4.66,3.9,3.8,4.02,3.41,3.25,4.28,2.72
E06401,3,2024-10-13,True,3.88,4.38,3.7,3.85,2.32,3.91,4.35,1.87
E06401,4,2025-02-02,True,4.09,3.98,4.64,2.92,2.06,3.54,4.16,1.74
E06401,5,2025-07-31,True,3.87,3.33,4.18,3.0,2.39,2.85,4.13,2.32
E06402,1,2024-02-24,True,3.51,2.88,2.09,2.61,3.03,4.27,3.91,2.94
E06402,2,2024-06-30,True,3.51,3.4,2.74,3.16,3.11,4.88,4.21,2.68
E06402,3,2024-10-12,True,3.94,4.66,2.34,3.41,4.35,4.01,3.46,3.91
E06402,4,2025-02-01,True,4.79,3.51,2.98,2.62,4.54,4.15,3.79,3.47
E06402,5,2025-07-28,True,4.13,3.15,2.6,3.7,3.5,3.94,3.57,2.9
E06403,1,2024-02-26,True,1.84,3.32,2.1,1.7,2.89,2.68,2.5,4.17
E06403,2,2024-06-25,True,1.55,2.49,2.54,2.0,1.91,2.71,2.61,2.97
E06403,3,2024-10-15,True,1.91,2.61,3.01,1.0,3.47,3.3,2.59,3.78
E06403,4,2025-01-29,True,1.61,2.47,2.24,1.69,3.39,4.01,1.67,3.35
E06403,5,2025-08-06,True,1.97,1.73,3.1,2.65,3.7,3.88,1.59,4.65
E06404,1,2024-03-04,True,4.09,3.57,3.81,3.41,3.59,3.96,4.28,3.19
E06404,2,2024-07-05,True,3.99,4.17,4.3,2.87,3.96,4.36,4.34,2.51
E06404,3,2024-10-09,False,,,,,,,,
E06404,4,2025-02-02,True,4.1,4.05,3.92,3.09,3.7,4.28,4.67,2.56
E06404,5,2025-08-06,True,3.0,3.52,3.97,2.98,2.23,3.32,5.0,3.7
E06405,1,2024-02-24,False,,,,,,,,
E06405,2,2024-06-28,True,2.92,3.87,3.17,2.55,4.71,4.09,4.17,4.94
E06405,3,2024-10-12,True,3.32,4.56,3.75,2.42,5.0,4.31,3.54,5.0
E06405,4,2025-02-06,True,3.63,4.35,3.38,3.45,5.0,4.26,3.19,4.28
E06406,1,2024-03-07,True,2.58,3.28,4.1,2.46,2.12,3.47,3.59,3.31
E06406,2,2024-06-30,True,3.09,3.64,3.61,2.17,2.37,3.33,3.83,3.11
E06406,3,2024-09-27,True,4.09,3.7,3.21,1.75,2.56,3.09,3.2,3.57
E06406,4,2025-02-01,True,3.73,3.64,2.73,1.36,1.93,3.43,3.03,4.54
E06406,5,2025-08-03,True,4.28,2.34,2.75,1.0,2.76,3.81,3.18,4.07
E06407,1,2024-02-24,True,3.9,2.81,1.0,3.22,2.39,2.78,3.03,1.62
E06407,2,2024-07-01,True,3.9,2.81,2.63,2.04,2.6,3.18,4.0,1.91
E06407,3,2024-09-08,True,3.88,2.5,2.76,2.45,2.77,3.57,3.97,1.43
E06407,4,2025-01-29,True,3.34,1.62,2.75,2.66,1.38,3.13,3.13,2.64
E06407,5,2025-07-30,True,4.9,1.57,2.66,1.44,1.7,3.58,3.17,3.08
E06408,1,2024-03-07,True,2.79,4.21,2.22,3.29,3.27,3.94,3.89,3.46
E06408,2,2024-07-02,True,3.07,3.85,2.85,2.8,2.85,2.86,3.54,4.02
E06408,3,2024-09-19,True,3.84,3.62,1.81,3.06,3.31,2.72,4.17,4.43
E06408,4,2025-01-29,True,3.5,4.02,1.71,3.21,3.23,3.14,4.97,4.14
E06408,5,2025-07-25,True,2.93,4.34,2.29,4.17,2.85,3.55,3.66,3.2
E06409,1,2024-03-04,True,2.69,3.12,2.2,2.5,3.35,3.37,2.85,1.53
E06409,2,2024-06-28,True,3.48,2.67,3.07,3.81,3.94,2.24,3.01,1.8
E06409,3,2024-09-13,True,2.76,2.77,2.8,3.4,4.88,2.54,3.03,2.58
E06409,4,2025-02-07,True,2.53,3.16,1.96,3.34,4.89,2.3,2.52,2.2
E06409,5,2025-08-01,True,2.32,4.49,3.25,3.84,3.39,2.63,2.96,2.22
E06410,1,2024-02-28,True,2.45,3.42,4.61,5.0,4.75,4.16,4.34,4.42
E06410,2,2024-07-01,False,,,,,,,,
E06410,3,2024-10-27,True,1.75,3.32,4.59,5.0,4.37,4.62,4.7,4.35
E06410,4,2025-01-25,True,2.53,4.17,4.73,4.34,5.0,4.35,4.0,4.49
E06410,5,2025-08-04,True,2.2,4.82,5.0,3.4,5.0,4.18,4.46,5.0
E06411,1,2024-02-29,True,4.95,2.22,3.77,4.25,3.91,2.96,2.95,3.3
E06411,2,2024-06-29,True,5.0,2.55,3.94,2.92,3.98,3.73,3.15,3.25
E06412,1,2024-03-03,True,3.76,2.48,2.7,4.01,3.35,3.17,3.38,3.11
E06412,2,2024-07-01,True,3.06,3.4,3.21,3.99,3.62,4.01,3.44,2.89
E06412,3,2024-10-04,True,1.83,3.32,3.57,3.4,2.12,5.0,4.83,1.7
E06412,4,2025-02-04,True,2.42,2.89,2.97,3.92,2.48,5.0,5.0,2.02
E06412,5,2025-08-06,False,,,,,,,,
E06414,1,2024-03-05,True,2.64,4.08,2.52,3.27,3.81,3.44,3.8,2.94
E06414,2,2024-07-04,True,3.35,4.06,2.15,3.38,4.92,3.89,3.71,2.93
E06414,3,2024-09-06,True,3.71,3.52,1.48,3.9,5.0,3.61,3.77,2.94
E06414,4,2025-02-06,True,2.9,3.16,1.8,3.48,3.9,3.26,4.11,2.87
E06414,5,2025-07-26,True,3.4,2.11,2.14,3.15,4.97,3.2,3.41,2.11
E06415,1,2024-02-28,False,,,,,,,,
E06415,2,2024-06-27,True,2.11,3.85,3.7,3.76,4.41,2.51,3.12,3.38
E06415,3,2024-09-13,True,2.21,4.07,4.1,4.2,4.54,2.38,2.06,3.56
E06415,4,2025-02-06,False,,,,,,,,
E06415,5,2025-07-28,True,2.66,4.12,4.44,3.13,5.0,2.8,2.2,3.59
E06416,1,2024-02-23,True,4.08,3.08,4.73,3.73,2.64,3.97,2.14,3.77
E06416,2,2024-06-27,True,3.85,3.43,4.07,2.72,2.3,2.79,1.97,3.31
E06416,3,2024-10-13,True,4.82,3.31,4.0,2.57,1.12,3.14,2.27,4.48
E06416,4,2025-01-26,True,4.09,3.4,3.2,2.61,1.0,3.03,2.63,2.95
E06416,5,2025-07-26,True,3.49,2.88,2.5,2.43,1.97,3.31,2.4,3.88
E06417,1,2024-03-02,False,,,,,,,,
E06417,2,2024-06-28,False,,,,,,,,
E06417,3,2024-09-06,True,2.04,4.1,4.96,3.51,4.03,3.33,4.65,2.99
E06417,4,2025-01-29,True,3.28,3.42,4.61,3.7,3.07,3.0,4.77,3.77
E06417,5,2025-08-02,True,3.69,3.6,3.43,4.84,3.46,2.55,3.75,2.69
E06418,1,2024-02-27,True,2.81,3.4,3.29,4.22,2.45,2.23,1.93,3.36
E06418,2,2024-06-30,True,2.54,2.13,3.36,3.69,3.06,1.42,2.28,3.67
E06418,3,2024-10-06,False,,,,,,,,
E06418,4,2025-01-26,True,2.64,1.08,1.87,2.95,2.0,2.12,3.59,2.67
E06418,5,2025-07-31,True,2.18,1.29,2.77,3.62,1.69,1.74,2.8,3.84
E06419,1,2024-03-06,True,4.29,3.12,2.09,3.26,2.88,2.98,3.44,3.03
E06419,2,2024-06-25,False,,,,,,,,
E06419,3,2024-09-28,True,3.63,3.46,2.09,3.62,3.89,3.16,4.66,3.08
E06419,4,2025-01-31,True,4.89,2.41,2.18,3.21,2.91,3.36,2.95,2.44
E06419,5,2025-08-08,True,4.45,2.53,2.97,3.23,1.18,3.1,2.16,3.6
E06420,1,2024-02-29,True,3.74,3.19,2.19,4.09,4.01,2.13,2.84,1.93
E06420,2,2024-06-24,True,3.53,3.73,2.41,2.49,4.17,1.0,1.79,1.61
E06420,3,2024-09-23,True,2.6,2.98,2.32,4.03,4.0,1.0,2.71,2.03
E06420,4,2025-01-30,True,3.14,2.98,2.12,3.94,4.76,1.78,3.35,2.34
E06420,5,2025-07-28,True,2.68,2.78,1.24,4.0,4.39,1.34,3.35,2.28
E06421,1,2024-03-06,True,1.64,2.76,2.6,3.65,1.82,2.83,4.16,2.91
E06421,2,2024-06-24,True,2.79,3.13,2.12,3.87,1.72,3.11,2.61,3.26
E06421,3,2024-10-21,False,,,,,,,,
E06421,4,2025-01-26,True,2.63,2.31,1.96,2.74,1.78,2.58,3.25,2.79
E06421,5,2025-08-06,True,3.51,2.21,1.22,3.67,2.66,2.29,2.7,4.02
E06422,1,2024-02-25,True,4.6,3.81,4.14,2.73,5.0,5.0,3.54,2.97
E06422,2,2024-06-26,False,,,,,,,,
E06422,3,2024-10-02,True,4.73,3.24,3.33,3.01,3.82,4.5,2.51,2.48
E06422,4,2025-01-26,True,4.4,4.03,3.44,3.22,3.67,4.69,2.09,3.76
E06422,5,2025-07-25,True,3.57,3.67,2.88,4.04,4.63,3.86,3.85,2.79
E06423,1,2024-02-25,True,4.63,4.1,3.31,4.43,2.78,4.75,5.0,4.54
E06423,2,2024-07-06,True,5.0,4.39,3.52,5.0,3.49,5.0,4.82,4.89
E06423,3,2024-09-25,True,5.0,4.05,4.04,5.0,3.38,4.32,4.63,4.17
E06423,4,2025-01-31,True,4.48,4.13,4.57,5.0,4.16,4.25,5.0,4.05
E06423,5,2025-07-28,True,4.56,4.31,4.41,4.97,3.82,5.0,4.62,4.83
E06424,1,2024-02-27,True,2.03,3.43,1.91,3.21,1.96,3.23,3.7,3.75
E06424,2,2024-07-08,True,2.47,3.08,2.79,2.07,2.52,3.3,3.18,3.7
E06424,3,2024-09-21,True,2.07,1.8,2.69,2.11,1.96,2.26,3.16,3.88
E06424,4,2025-01-29,True,2.18,1.85,2.87,2.54,1.78,2.14,2.97,3.13
E06424,5,2025-07-31,False,,,,,,,,
E06425,1,2024-03-01,True,4.56,5.0,4.49,4.05,4.63,2.92,4.78,4.66
E06425,2,2024-06-26,True,5.0,5.0,5.0,3.94,4.81,4.14,4.45,3.65
E06425,3,2024-10-17,True,4.79,5.0,4.91,4.22,3.83,3.21,4.44,3.14
E06425,4,2025-02-05,True,4.65,5.0,4.98,3.59,3.54,3.75,4.82,3.66
E06425,5,2025-08-08,True,4.64,5.0,4.81,2.2,3.86,3.28,4.64,4.43
E06426,1,2024-03-04,True,1.18,3.73,2.11,3.4,2.17,4.68,3.69,3.38
E06426,2,2024-06-30,True,2.33,4.03,3.41,2.62,3.92,4.24,3.98,2.84
E06426,3,2024-10-25,True,3.54,3.34,3.9,3.28,2.72,4.18,3.55,3.68
E06426,4,2025-02-03,True,3.46,2.67,4.0,2.96,3.56,3.92,3.33,2.78
E06426,5,2025-08-05,True,3.33,2.42,3.32,3.85,3.14,3.87,3.63,2.27
E06427,1,2024-02-23,True,2.99,3.5,3.67,2.73,3.8,3.3,4.22,4.23
E06427,2,2024-07-06,True,3.26,5.0,4.59,3.33,3.47,3.3,4.52,4.13
E06427,3,2024-09-24,True,2.04,4.48,3.92,3.66,2.9,3.24,5.0,4.32
E06427,4,2025-01-27,True,2.58,4.19,4.79,3.26,4.33,2.64,4.71,4.05
E06427,5,2025-08-07,False,,,,,,,,
E06428,1,2024-02-26,False,,,,,,,,
E06428,2,2024-07-06,True,1.47,3.43,2.43,3.71,3.1,3.02,2.94,3.66
E06428,3,2024-10-22,True,1.84,4.33,2.5,3.65,4.04,3.56,4.89,3.49
E06429,1,2024-03-01,True,3.92,2.25,2.18,4.05,3.75,3.87,3.26,2.7
E06429,2,2024-06-28,True,3.76,2.04,1.99,3.5,3.83,2.52,3.63,3.82
E06429,3,2024-10-14,True,3.53,1.49,3.25,2.89,4.09,1.98,1.9,3.46
E06429,4,2025-02-02,True,3.62,1.32,3.32,3.17,4.72,1.66,2.35,3.09
E06429,5,2025-07-26,True,4.15,1.0,3.46,3.98,4.5,2.21,2.29,3.05
E06430,1,2024-02-28,True,4.03,4.09,2.67,2.93,3.53,3.33,3.86,3.65
E06430,2,2024-07-04,True,3.29,3.47,2.42,3.64,3.89,3.47,4.43,3.49
E06430,3,2024-10-23,True,3.99,4.12,2.57,3.46,3.63,3.73,4.88,3.4
E06430,4,2025-02-03,True,2.93,4.43,1.51,2.86,4.59,3.4,2.64,3.64
E06430,5,2025-07-30,True,4.98,4.71,3.09,2.35,4.51,3.18,3.15,4.34
E06431,1,2024-02-28,False,,,,,,,,
E06431,2,2024-07-06,True,4.15,2.76,3.89,4.76,2.8,5.0,4.64,4.82
E06431,3,2024-10-20,True,5.0,2.91,4.66,4.23,4.08,4.1,4.53,4.42
E06431,4,2025-02-03,True,3.02,3.38,4.78,3.33,3.89,3.73,3.56,4.72
E06431,5,2025-07-28,True,2.23,2.94,5.0,3.77,3.43,3.52,3.59,4.81
E06432,1,2024-03-06,False,,,,,,,,
E06432,2,2024-06-28,True,3.88,4.06,4.38,3.41,3.76,5.0,4.95,3.7
E06432,3,2024-09-16,True,3.93,4.99,4.24,3.57,2.81,5.0,5.0,4.37
E06432,4,2025-02-04,True,3.41,5.0,2.67,3.72,3.52,4.34,4.65,3.47
E06432,5,2025-07-31,True,3.75,3.65,3.48,3.36,4.1,4.13,4.56,4.02
E06433,1,2024-02-24,True,2.72,3.85,3.75,2.85,4.74,3.49,3.31,3.12
E06433,2,2024-07-05,True,3.05,2.55,3.34,2.08,3.38,3.44,2.98,4.16
E06433,3,2024-09-07,True,3.26,3.25,3.54,1.87,2.79,4.47,2.41,3.21
E06433,4,2025-01-25,True,3.77,4.32,4.33,2.18,1.95,4.64,3.43,3.33
E06433,5,2025-08-02,True,3.67,3.94,4.17,3.08,3.24,3.97,3.05,2.91
E06434,1,2024-02-28,True,1.84,1.9,2.68,2.81,2.32,1.94,2.17,2.67
E06434,2,2024-06-26,False,,,,,,,,
E06434,3,2024-10-07,True,1.95,2.88,3.67,2.68,3.77,2.99,1.56,3.5
E06434,4,2025-02-04,True,2.23,1.52,3.62,3.57,4.29,3.36,1.0,2.0
E06434,5,2025-07-25,True,1.88,1.65,4.5,3.78,4.49,3.5,1.2,2.21
E06435,1,2024-02-29,True,3.01,3.44,4.3,2.8,4.67,3.29,4.4,4.29
E06435,2,2024-06-28,True,2.73,4.45,4.24,3.59,3.75,3.6,4.64,4.01
E06435,3,2024-10-11,True,3.51,3.87,4.91,3.86,4.31,3.44,4.54,4.96
E06435,4,2025-02-02,False,,,,,,,,
E06435,5,2025-08-08,True,4.28,4.13,4.0,3.4,3.52,2.04,4.2,4.22
E06436,1,2024-02-23,False,,,,,,,,
E06436,2,2024-07-01,True,2.28,3.13,2.25,3.23,2.75,3.1,3.05,4.42
E06436,3,2024-10-03,True,1.98,2.8,2.45,3.0,3.63,4.27,3.32,3.32
E06436,4,2025-02-08,True,2.25,1.89,2.3,3.21,2.38,4.28,3.7,3.19
E06436,5,2025-08-06,True,2.55,1.56,1.94,3.29,1.82,4.09,3.7,2.29
E06437,1,2024-02-23,True,3.48,3.85,4.43,3.22,2.57,2.83,2.99,2.99
E06437,2,2024-07-02,True,2.87,3.11,4.34,2.63,3.26,2.43,2.49,3.12
E06437,3,2024-09-20,True,1.9,3.1,3.65,3.05,2.46,1.88,2.44,3.36
E06437,4,2025-02-03,True,2.38,3.4,2.71,2.55,2.63,1.85,3.1,2.11
E06437,5,2025-07-28,True,1.63,4.3,3.9,3.03,2.56,1.09,2.54,3.09
E06438,1,2024-02-23,True,4.68,1.33,3.01,3.08,4.82,2.7,4.43,4.49
E06438,2,2024-07-05,True,4.82,1.77,4.18,3.3,3.3,1.87,4.59,4.32
E06438,3,2024-10-06,True,3.74,2.01,4.42,3.99,4.38,1.84,5.0,4.47
E06438,4,2025-01-27,False,,,,,,,,
E06438,5,2025-07-26,False,,,,,,,,
E06439,1,2024-02-27,True,5.0,3.49,4.56,4.28,3.34,4.7,3.49,4.62
E06439,2,2024-06-25,True,4.16,1.79,3.43,4.39,4.79,4.41,3.99,4.81
E06439,3,2024-10-06,True,3.34,3.46,5.0,4.14,5.0,4.02,4.16,4.67
E06439,4,2025-01-28,True,5.0,4.02,4.19,3.8,4.34,4.88,4.85,3.62
E06439,5,2025-07-28,False,,,,,,,,
E06440,1,2024-02-25,True,4.47,3.37,4.52,4.12,4.21,2.5,4.29,5.0
E06440,2,2024-07-02,True,3.99,3.74,4.6,4.21,5.0,4.23,5.0,5.0
E06440,3,2024-09-22,True,3.13,4.07,3.87,3.97,4.27,3.25,4.08,4.85
E06440,4,2025-02-01,True,4.2,4.31,4.27,3.99,4.26,4.02,3.73,4.42
E06440,5,2025-07-31,True,4.08,3.5,4.27,4.61,4.1,4.24,3.8,4.66
E06441,1,2024-02-26,True,4.74,3.88,4.25,4.0,3.37,3.36,5.0,3.72
E06441,2,2024-07-07,False,,,,,,,,
E06441,3,2024-10-02,True,5.0,3.56,4.31,4.44,3.01,3.76,4.73,3.85
E06441,4,2025-01-30,False,,,,,,,,
E06441,5,2025-08-07,True,4.18,3.02,3.89,5.0,3.31,3.46,4.66,3.78
E06442,1,2024-03-05,True,3.59,3.31,4.03,3.32,3.81,4.5,4.17,3.81
E06442,2,2024-07-06,False,,,,,,,,
E06442,3,2024-10-07,True,3.7,2.38,3.63,2.71,3.32,3.86,3.54,3.03
E06442,4,2025-02-05,False,,,,,,,,
E06443,1,2024-03-01,True,3.49,2.34,2.27,2.69,3.58,3.16,3.33,5.0
E06443,2,2024-07-08,True,3.25,2.31,3.96,2.6,3.45,3.34,2.98,5.0
E06443,3,2024-10-17,True,4.19,2.33,4.14,2.58,3.83,4.64,3.06,4.14
E06443,4,2025-02-03,True,4.11,3.3,4.76,2.19,3.16,3.51,4.22,3.18
E06443,5,2025-07-26,True,4.22,3.77,3.9,2.99,3.11,3.3,4.15,3.5
E06444,1,2024-02-29,True,3.25,3.73,1.44,1.74,3.11,1.0,4.33,2.36
E06444,2,2024-06-25,True,2.89,3.25,2.23,2.05,2.25,1.0,4.2,2.29
E06444,3,2024-10-22,True,1.65,2.56,1.37,2.08,2.68,1.79,4.19,1.89
E06444,4,2025-01-27,True,2.97,3.46,1.2,2.9,2.03,2.05,4.09,2.57
E06444,5,2025-07-30,False,,,,,,,,
E06445,1,2024-03-06,True,3.78,3.37,2.38,2.81,3.78,2.43,3.66,3.44
E06445,2,2024-06-29,True,3.87,2.67,1.85,3.07,4.18,2.81,3.24,3.09
E06445,3,2024-09-12,True,3.47,3.71,2.17,2.22,4.19,2.15,3.17,3.24
E06445,4,2025-01-31,True,2.57,3.27,3.02,2.43,3.93,2.33,2.91,2.54
E06445,5,2025-07-31,True,3.04,4.11,2.41,1.76,4.23,2.76,2.6,1.79
E06446,1,2024-02-28,False,,,,,,,,
E06446,2,2024-07-05,True,3.6,2.84,2.37,2.67,2.27,2.12,2.94,3.48
E06446,3,2024-10-20,True,3.36,3.04,1.27,3.41,2.79,2.55,3.14,3.18
E06446,4,2025-02-06,False,,,,,,,,
E06446,5,2025-08-03,True,3.26,1.79,2.49,3.03,2.99,2.14,3.28,2.96
E06448,1,2024-03-07,False,,,,,,,,
E06448,2,2024-07-07,False,,,,,,,,
E06449,1,2024-02-25,True,3.64,4.34,3.69,3.31,4.19,2.62,5.0,3.39
E06449,2,2024-06-26,True,4.0,4.54,4.17,3.03,4.25,2.63,4.95,3.1
E06449,3,2024-09-29,True,3.72,4.94,3.38,2.69,3.9,3.85,5.0,3.8
E06449,4,2025-01-30,True,3.35,4.66,3.97,2.75,4.06,3.15,4.58,4.1
E06449,5,2025-08-05,True,3.46,5.0,3.42,3.41,4.06,2.93,4.65,4.29
E06450,1,2024-03-06,True,3.33,2.91,2.64,2.09,3.06,2.9,1.0,3.1
E06450,2,2024-06-25,False,,,,,,,,
E06450,3,2024-10-27,True,3.25,3.66,3.52,3.35,1.68,3.55,1.03,3.24
E06450,4,2025-01-31,True,3.06,3.62,4.29,3.41,2.88,3.97,1.48,4.17
E06450,5,2025-08-03,True,2.37,2.6,3.62,2.29,3.06,3.74,1.81,3.05
E06451,1,2024-02-29,True,2.76,3.93,1.93,2.63,1.8,2.74,3.33,3.61
E06451,2,2024-06-27,True,3.12,4.18,2.71,1.76,1.37,1.93,2.18,3.18
E06451,3,2024-10-03,False,,,,,,,,
E06451,4,2025-02-01,True,3.74,3.78,2.21,2.75,1.23,1.0,2.18,3.75
E06451,5,2025-07-30,True,3.94,3.78,1.51,4.1,1.65,1.51,2.98,4.72
E06452,1,2024-03-01,True,3.66,3.54,4.51,3.9,3.8,2.39,2.9,3.12
E06452,2,2024-07-01,True,3.11,3.31,4.41,2.4,4.46,2.92,2.56,2.55
E06452,3,2024-10-19,True,4.33,4.02,4.66,1.99,4.43,2.67,3.12,3.59
E06452,4,2025-01-25,True,3.5,3.4,5.0,2.85,3.16,2.06,3.21,3.07
